transaction_id,customer_id,order_date,amount,quantity,channel
T005479,C00246,2024-12-10T05:12:00Z,210.71,2,WEB 
T001042,C00396,"May 26, 2024",$125.28,4, mobile
T006845,C00293,2024-09-26T11:41:00Z,$88.89,N/A,Web
T000102,C00465,24/11/2024, 164.68 ,2,Web
T007778,C00787,2024-04-18T05:43:00Z,$47.31,3,web
T001878,C00592,06/09/2024,$95.69,4,web
T000889,C00651,2024-03-13, 194.55 ,5,web
T004170,C00077,10/07/2024,$99.55,3,Mobile
T003361,C00640,"August 5, 2024",$89.23,5, mobile
T003050,C00359,2024-05-05T23:49:00Z,$64.03,4,Mobile
T005152,C00791,2024-04-15, 158.34 ,4,in-store
T002135,C00397,2024-11-16,$254.19,2,web
T003499,C00812,"September 10, 2024",$186.45,5,Web
T003655,C00723,22/09/2024, 236.96 ,5,web
T006889,C00149,"October 10, 2024",$90.23,4,Web
T007532, C00189 ,2024-12-23T17:18:00Z,154.41,4,Mobile
T002623,C00435,2024-09-24T13:00:00Z, 83.82 ,5,WEB 
T000564,C00631,"December 28, 2024", 111.52 ,5,In-Store
T000954,C00490,2024-05-13,$167.33,1,Web
T001126,C00742,28/03/2024,$132.50,2,In-Store
T007777,C00025,2024-04-05,$87.29,2,web
T003515, C00860 ,2024-06-08T15:42:00Z,1.00,4,web
T007828,C00900,"February 24, 2024",1.00,3, mobile
T007860,C00299,"February 6, 2024", 174.64 ,NA,In-Store
T002447,C00343,"August 13, 2024",164.88,5,web
T002704,C00225,06/11/2024, 120.31 ,3, mobile
T004570,C00137,25/12/2024, 140.96 ,4,web
T000383,C00329,"July 15, 2024",32.49,2, mobile
T000924,C00317,03/10/2024,$198.10,5,WEB 
T001017,C00013,26/10/2024,28.34,2,in-store
T004588,C00785,"January 28, 2024",189.62,4,Web
T006197, C00636 ,21/04/2024, 142.89 ,4,web
T000123, C00895 ,2024-04-23,$113.45,1,In-Store
T000881,C00121,2024-10-13,$93.79,2, mobile
T005348,C00644,2024-01-07, 170.45 ,4,WEB 
T000467,C00146,2024-03-02,1.00,3,In-Store
T005183,C00507,2024-04-21, 1.00 ,2,web
T003434, C00845 ,2024-11-25,$125.42,5,WEB 
T004299,C00457,2024-05-12,$187.52,4, mobile
T007840,C00469,17/08/2024,$32.63,  ,Mobile
T002752,C00055,"July 28, 2024", 145.84 ,2,Web
T003283,C00751,2024-01-22,$99.74,4,Web
T001753,C00866,2024-05-05,128.61,2, mobile
T004338,C00518,2024-01-22T10:34:00Z, 133.35 ,4, mobile
T006581,C00037,"March 4, 2024", 232.10 ,1,In-Store
T004489,C00128,2024-03-01T17:47:00Z,57.81,5,Mobile
T002919,C00814,2024-03-14,146.96,5, mobile
T006966,C00351,"December 13, 2024",$138.33,4,WEB 
T005964,C00809,2024-06-11,39.61,NA,Web
T005841, C00476 ,2024-01-13,32.89,2, mobile
T001559, C00520 ,2024-12-04,$250.08,2, mobile
T007299,C00614,2024-10-13,163.16,3,web
T006204,C00871,2024-06-05T08:13:00Z,170.20,2,in-store
T006869,C00162,"August 6, 2024",56.71,5,In-Store
T002894,C00420,06/09/2024, 99.38 ,3,In-Store
T002783,C00046,2024-01-02, 171.40 ,1,in-store
T007972,C00836,2024-05-10T23:00:00Z, 170.21 ,1,WEB 
T007603,C00156,05/11/2024, 51.85 ,2,Mobile
T001704,C00155,2024-03-23,$108.54,5,web
T006747, C00817 ,2024-07-19,$130.04,5,web
T001207,C00891,2024-11-28,$103.33,2,web
T005100,C00840,2024-09-22,$238.59,5,in-store
T001962,C00736,"August 12, 2024",108.15,1,In-Store
T005866, C00891 ,"September 14, 2024",$100.46,2,web
T001786,C00153,2024-09-24, 259.56 ,1, mobile
T001218,C00581,2024-08-26T17:50:00Z,39.58,,Web
T004679,C00503,2024-08-22,59.47,5,Mobile
T000544, C00408 ,07/06/2024,67.66,,in-store
T004649,C00745,2024-05-24T04:03:00Z,85.92,5,WEB 
T007927, C00722 ,13/12/2024,$164.87,4,WEB 
T003682,C00072,12/08/2024,$152.97,1,In-Store
T000220,C00680,2024-11-26T16:19:00Z, 93.96 ,2,in-store
T002725,C00515,2024-11-09T06:27:00Z, 131.43 ,3,Web
T000187,C00264,"July 17, 2024",191.59,1,Mobile
T003016,C00225,2024-06-28,$167.09,2,in-store
T000316,C00743,2024-04-17,$222.92,1,Mobile
T006872,C00720,2024-12-14T03:21:00Z, 208.68 ,4, mobile
T001960,C00312,"June 4, 2024", 224.45 ,2, mobile
T006659,C00208,2024-09-06, 174.90 ,4, mobile
T002776,C00081,"November 7, 2024", 185.97 ,3,in-store
T001673,C00045,18/06/2024,$130.67,3, mobile
T002295,C00873,25/08/2024,91.97,2,in-store
T002737,C00367,01/11/2024, 96.08 ,2,WEB 
T005945,C00099,2024-08-23,152.99,2,in-store
T000277,C00705,18/11/2024,$137.31,5,web
T005642,C00706,"July 15, 2024", 18.16 ,4,WEB 
T007420,C00478,2024-12-11, 139.05 ,1,Web
T006763,C00803,01/04/2024,$108.35,1,Web
T002463,C00858,2024-02-13, 128.24 ,5, mobile
T002162,C00441,27/09/2024,120.19,3,WEB 
T006783,C00589,2024-08-01,$204.06,5,WEB 
T001156,C00853,04/01/2024,238.24,1,web
T004827,C00512,20/11/2024, 215.06 ,5,web
T006556,C00279,12/06/2024,95.08,5,web
T005233,C00686,2024-07-27,$40.60,4,Mobile
T002895,C00823,2024-06-02, 193.87 ,2,In-Store
T005243,C00430,2024-11-15, 93.68 ,2,In-Store
T002199,C00668,21/12/2024, 177.18 ,2,In-Store
T000349,C00235,23/01/2024,$70.81,1,web
T006920,C00474,2024-07-19T16:01:00Z,152.56,2,Mobile
T005460,C00776,2024-07-14, 199.18 ,5,in-store
T004831,C00859,"May 17, 2024",111.50,4,Web
T004363,C00001,21/09/2024,125.85,N/A, mobile
T002111, C00064 ,"May 4, 2024",234.88,3,Web
T007491,C00497,27/06/2024, 53.58 ,3,WEB 
T000865,C00018,15/09/2024, 135.73 ,5,In-Store
T001022,C00785,28/08/2024,120.93,5,Mobile
T005961,C00814,2024-08-22,$125.15,3,web
T004221,C00631,2024-10-18,37.49,4,WEB 
T005091,C00168,2024-02-10T10:33:00Z,58.21,2,WEB 
T003066,C00022,24/11/2024,$162.23,5,WEB 
T004103,C00097,2024-07-10T06:43:00Z,$64.59,3, mobile
T005106,C00037,2024-07-22,$111.30,3,Web
T005339,C00896,12/06/2024,66.66,1,in-store
T005965,C00823,"March 10, 2024",85.06,3,WEB 
T005287,C00739,"June 13, 2024",186.31,3,In-Store
T006959,C00065,2024-10-25T06:42:00Z,$160.17,1,Mobile
T006742,C00258,2024-06-22T09:49:00Z,$175.79,3, mobile
T006958,C00764,2024-12-07T18:48:00Z,171.75,5,WEB 
T006647,C00270,2024-09-10,1.00,4,web
T004772,C00765,2024-04-13T18:08:00Z,$165.74,3, mobile
T002529, C00548 ,"February 25, 2024",$74.32,3,Web
T006010,C00296,2024-08-16T07:59:00Z, 181.80 ,1, mobile
T003761,C00512,"April 24, 2024",$124.06,1, mobile
T000200,C00421,20/06/2024,$168.32,2,In-Store
T006089,C00610,2024-03-09T01:11:00Z,52.75,5,Web
T001791,C00839,2024-11-28, 52.53 ,5,in-store
T006946,C00253,2024-05-19, 156.63 ,2,Web
T001335,C00589,2024-05-11T18:49:00Z,105.47,1,web
T002878,C00299,2024-07-23,166.16,5,Mobile
T007982,C00262,2024-01-26,$61.39,1,Web
T007690,C00693,2024-07-06T06:21:00Z,220.46,3,Web
T004750,C00455,2024-02-13,$127.02,4,In-Store
T004973,C00248,2024-05-07, 258.69 ,4,in-store
T006946,C00253,2024-05-19, 156.63 ,2,Web
T001681,C00025,"November 20, 2024",$103.71,3, mobile
T001072,C00345,"February 7, 2024",165.13,2,WEB 
T004964,C00799,2024-02-01T10:18:00Z, 131.70 ,5,web
T007222,C00223,2024-08-14T10:31:00Z, 148.32 ,1,WEB 
T007485,C00766,2024-11-12T03:51:00Z,$1.00,4,web
T001832,C00308,"December 15, 2024", 172.32 ,3,Mobile
T005904,C00603,2024-07-09T06:37:00Z, 95.95 ,3,Mobile
T003395,C00729,2024-05-18T09:48:00Z, 167.14 ,5,Web
T002778,C00299,28/04/2024, 154.46 ,3,Mobile
T001533,C00104,"April 27, 2024",$172.20,5,in-store
T007409,C00227,04/11/2024, 189.97 ,NA,web
T001818,C00393,21/10/2024,109.73,2,web
T001398,C00210,2024-04-07,$158.47,2,in-store
T001951,C00406,06/07/2024,125.50,5, mobile
T004605,C00726,2024-04-16T14:33:00Z, 238.32 ,5,in-store
T003065,C00163,23/12/2024,$133.33,1,WEB 
T001048,C00018,28/12/2024,$50.12,3,web
T002543,C00774,05/11/2024,123.80,4,WEB 
T001702,C00438,2024-07-15T13:03:00Z,$20.77,4,Mobile
T006624,C00869,08/10/2024, 180.03 ,2,in-store
T004625,C00332,2024-05-07T14:01:00Z,118.05,1, mobile
T003869, C00764 ,28/01/2024,82.28,5,WEB 
T004232,C00206,2024-05-27,61.64,3,WEB 
T004976,C00724,16/05/2024, 219.17 ,5,In-Store
T003106,C00619,2024-05-03T02:09:00Z,39.69,3,web
T000808,C00064,"May 17, 2024", 117.53 ,1,WEB 
T004849,C00445,2024-04-14T14:46:00Z,151.52,4,In-Store
T007442, C00439 ,"November 13, 2024", 86.88 ,1,Web
T000027,C00429,2024-06-27, 195.15 ,4,Mobile
T000125,C00213,04/06/2024, 96.88 ,3,In-Store
T007773,C00296,13/11/2024,143.65,1,Web
T002356,C00150,2024-08-22T16:21:00Z,$37.01,1,Mobile
T001090,C00222,2024-07-25, 198.93 ,5, mobile
T000525,C00188,2024-06-12,$77.90,4,Mobile
T003731,C00515,2024-12-13,223.59,1,web
T006264,C00404,2024-12-27,$35.74,3,in-store
T007984,C00485,08/12/2024,$76.15,4,web
T001787,C00425,08/02/2024,$158.42,3,In-Store
T001903,C00876,2024-09-23T06:19:00Z, 51.99 ,2, mobile
T006913,C00694,22/05/2024,215.63,3,Web
T007002,C00823,"May 13, 2024", 111.33 ,1,In-Store
T002821, C00839 ,"March 27, 2024", 97.99 ,3, mobile
T001231, C00570 ,21/06/2024,$91.32,1, mobile
T007523, C00559 ,"April 19, 2024", 76.11 ,5,In-Store
T001328,C00019,2024-03-08,$76.14,3,In-Store
T006355,C00767,2024-12-10T11:30:00Z,$111.10,5,in-store
T004475,C00110,2024-07-01T04:28:00Z,$104.68,4, mobile
T000023,C00207,"June 3, 2024",118.62,2, mobile
T001216,C00854,2024-03-07,291.73,5,Web
T006513,C00002,"September 18, 2024",78.60,5,WEB 
T004334,C00342,2024-08-21T00:09:00Z,127.62,5,Web
T004949,C00257,2024-08-21T15:42:00Z,$142.22,4,In-Store
T004954,C00607,2024-09-19,28.78,5, mobile
T001740,C00256,16/03/2024,103.03,,In-Store
T006645,C00183,2024-08-16T21:43:00Z,171.76,3,in-store
T002709,C00536,06/09/2024, 89.82 ,5,in-store
T007144,C00112,13/09/2024, 183.97 ,1, mobile
T004017,C00541,2024-06-02,80.25,2,Mobile
T005263,C00512,"January 8, 2024",$74.11,5,In-Store
T007922,C00254,2024-07-26T08:22:00Z, 134.31 ,1,Web
T000280,C00184,"December 2, 2024",151.26,5,WEB 
T001087, C00396 ,02/06/2024,96.01,1,in-store
T002928,C00811,2024-05-01T02:26:00Z, 264.37 ,1, mobile
T004802,C00515,2024-08-22, 131.20 ,1,In-Store
T006139,C00709,2024-07-22, 66.97 ,2,in-store
T006753,C00031,"April 20, 2024",166.75,4,in-store
T003765,C00734,12/09/2024, 28.50 ,5,Mobile
T002673,C00184,"July 17, 2024",$70.68,5,Web
T007113,C00179,2024-03-02T21:25:00Z,$78.77,3,Mobile
T006773,C00374,"December 13, 2024", 318.17 ,2, mobile
T003971,C00310,2024-07-11T16:01:00Z, 146.67 ,5,WEB 
T006839,C00498,2024-05-27T23:17:00Z,200.77,3,WEB 
T002324,C00861,2024-05-28,$181.21,3,Mobile
T002207,C00321,2024-11-23,112.42,4,In-Store
T007601,C00122,03/10/2024,112.42,5,Mobile
T002728,C00059,"August 1, 2024",$137.12,1,in-store
T001301,C00273,26/07/2024, 159.87 ,2,WEB 
T000430,C00462,2024-07-10T22:45:00Z, 39.08 ,4,Mobile
T001860,C00503,2024-07-26T16:29:00Z,190.79,2,Web
T002443,C00337,2024-04-19T03:30:00Z, 77.15 ,4,WEB 
T003285,C00871,2024-01-14T19:20:00Z,111.29,2,web
T005299,C00611,"June 25, 2024", 121.74 ,2,Web
T004795,C00557,2024-01-13,181.73,3, mobile
T005869,C00560,"April 15, 2024",$72.62,1,Web
T000270,C00268,"March 10, 2024",$76.88,1,WEB 
T001520,C00067,2024-09-16T19:20:00Z,$132.71,5,web
T006693,C00740,"November 14, 2024",35.22,  ,In-Store
T002297,C00045,2024-06-23,137.02,1,web
T000676,C00725,"December 8, 2024",$71.55,5,Mobile
T002276,C00767,"May 13, 2024", 234.26 ,3,In-Store
T000844,C00475,2024-11-04T23:28:00Z, 103.11 ,1,WEB 
T007711,C00037,2024-01-11T05:52:00Z, 212.01 ,2, mobile
T002689,C00553,2024-09-18T01:58:00Z,14.14,1,Mobile
T007335,C00774,2024-01-06T01:31:00Z,136.65,2,WEB 
T007550,C00839,2024-12-12T19:18:00Z, 43.04 ,NA,Web
T007573, C00137 ,2024-02-11,291.71,5,web
T005507,C00714,2024-06-01,226.94,3,Mobile
T000105,C00696,15/11/2024,157.30,5,WEB 
T000028,C00203,"April 13, 2024",$74.71,NA, mobile
T003817, C00749 ,2024-03-06T06:51:00Z,138.60,4,Web
T000817,C00481,2024-11-10,$76.25,4,in-store
T002723,C00113,03/01/2024,277.54,1,Web
T007184,C00251,2024-06-22, 225.96 ,2,in-store
T001265,C00267,2024-04-09T11:38:00Z,$79.60,4,web
T002224,C00043,19/07/2024,$67.66,1,Mobile
T007519,C00570,"November 23, 2024",$55.21,5,WEB 
T005844,C00621,"April 4, 2024", 1.00 ,5,in-store
T007008, C00341 ,25/01/2024,227.05,4,In-Store
T007275,C00725,2024-02-02,$84.93,1,Web
T002423,C00200,2024-06-16T13:10:00Z,$75.37,2,Mobile
T002584,C00621,"May 10, 2024",$142.46,null,In-Store
T002647,C00389,2024-10-06T01:59:00Z,147.99,1,WEB 
T000077,C00809,12/03/2024,100.80,N/A,web
T004282,C00254,"October 4, 2024", 69.54 ,3,in-store
T004736,C00276,2024-05-27,246.30,2,Web
T002510,C00179,"October 1, 2024",$78.33,2,web
T002374,C00317,07/08/2024,198.23,4,In-Store
T003694,C00588,21/12/2024,38.53,1,In-Store
T003825,C00536,2024-10-08,$98.14,5,web
T000574,C00061,02/02/2024, 78.27 ,5, mobile
T000183,C00609,2024-10-15T19:37:00Z,115.34,2,WEB 
T000880,C00044,"September 12, 2024",177.72,5, mobile
T006377, C00837 ,2024-09-10T01:11:00Z,89.94,2,in-store
T005560,C00793,2024-04-08, 142.32 ,5,web
T000423,C00586,2024-10-14,84.16,1,in-store
T001272,C00345,"March 11, 2024", 138.14 ,5, mobile
T003551,C00410,2024-12-03T02:12:00Z,$203.52,4,Mobile
T003466,C00259,2024-01-21,$63.14,1,in-store
T001864,C00063,2024-08-14T06:12:00Z,$139.35,2,In-Store
T006711,C00017,19/01/2024,$126.00,3,in-store
T005765,C00036,2024-10-19T08:28:00Z, 107.10 ,2,In-Store
T005635,C00848,"September 8, 2024",$124.08,5,Mobile
T003719,C00195,05/06/2024,164.87,4,in-store
T000967,C00138,06/01/2024,1.00,5,in-store
T007912,C00036,2024-01-07,118.75,5,Mobile
T003873,C00326,15/02/2024,133.16,2, mobile
T003772,C00593,"January 8, 2024", 108.79 ,1,In-Store
T000765,C00613,19/03/2024,5.43,1,In-Store
T006922,C00853,2024-01-10T05:01:00Z,$49.89,4,web
T000170,C00341,2024-01-20T08:17:00Z,$124.62,3,Web
T005742, C00509 ,2024-06-16T04:49:00Z, 82.61 ,2,web
T000771,C00024,2024-10-12,154.86,2,web
T002461,C00454,"May 21, 2024",212.70,4,WEB 
T001532,C00430,2024-09-22T00:55:00Z, 220.45 ,4,web
T003440,C00203,2024-12-21T16:28:00Z, 142.24 ,4, mobile
T006621,C00751,20/12/2024,104.68,1,Mobile
T006953,C00495,"July 16, 2024",174.02,3,in-store
T003826,C00762,08/12/2024, 171.06 ,5,in-store
T002075,C00471,2024-03-08T16:32:00Z, 279.32 ,3,WEB 
T003739,C00201,17/07/2024,1.00,N/A,WEB 
T006576,C00476,2024-11-16T02:09:00Z,$157.31,4,Web
T007326,C00840,"April 19, 2024",1.00,1,web
T001748, C00601 ,2024-06-23, 183.10 ,,web
T000760,C00645,2024-08-08T21:14:00Z,$53.29,5,Mobile
T000606,C00867,2024-03-19, 134.11 ,5,WEB 
T000624,C00536,2024-06-12T11:38:00Z, 224.26 ,2,in-store
T004756,C00098,2024-08-02T07:39:00Z,40.99,2,web
T003278,C00272,2024-06-23T03:16:00Z,$84.06,3,Mobile
T007202,C00854,2024-10-05T18:28:00Z,130.78,5,In-Store
T006037, C00108 ,11/01/2024,142.99,1,In-Store
T007685,C00517,2024-07-08T01:21:00Z,111.78,5,WEB 
T001905,C00004,"October 7, 2024",$184.69,3,In-Store
T004482,C00181,2024-03-18T21:08:00Z, 81.05 ,1,Mobile
T006563,C00092,"August 27, 2024", 119.19 ,2,Web
T003659,C00291,17/05/2024,$166.72,3,in-store
T000189,C00411,2024-06-20, 92.79 ,2,in-store
T004545,C00551,26/10/2024, 52.04 ,3,In-Store
T006627,C00002,21/05/2024,100.38,5,WEB 
T007847,C00513,"April 20, 2024",$94.90,4,Mobile
T003758,C00209,2024-11-17T06:51:00Z, 175.46 ,1,in-store
T003885,C00525,"June 27, 2024", 135.25 ,1,Web
T000296,C00340,2024-08-20T17:37:00Z,$103.17,3,WEB 
T002169, C00154 ,"March 12, 2024",44.22,null,Mobile
T007252,C00668,05/05/2024,$175.61,5,Web
T001632,C00139,27/04/2024, 229.07 ,4,in-store
T006796,C00661,2024-05-10T08:46:00Z, 64.48 ,,Web
T002911,C00166,"October 17, 2024",$65.58,  ,in-store
T007216,C00279,2024-12-04,4.89,5,web
T001210,C00690,13/09/2024,$56.61,N/A,In-Store
T003822,C00321,"February 20, 2024",$16.65,4,in-store
T006368,C00613,2024-10-07T08:35:00Z,143.95,2,in-store
T005976,C00213,2024-08-28, 147.00 ,2,Mobile
T006644,C00139,20/04/2024,$43.13,4,In-Store
T007748,C00557,2024-08-02T07:33:00Z,$164.26,2,Web
T005746,C00143,"October 11, 2024", 3.24 ,5, mobile
T005056,C00599,2024-09-19, 124.03 ,5,in-store
T000790,C00813,2024-12-22T11:31:00Z,$116.97,5,web
T006265,C00556,"September 20, 2024",202.36,3, mobile
T007457,C00795,"June 11, 2024",110.97,5,Web
T006028, C00744 ,2024-04-15T20:58:00Z,103.25,4,web
T006242, C00094 ,2024-04-27T00:27:00Z, 197.10 ,1,Mobile
T002875,C00198,2024-01-06,$70.96,3,web
T002639,C00436,2024-08-25,145.72,4,Mobile
T000976, C00011 ,"February 6, 2024",$47.11,4,web
T000886,C00399,2024-06-04T08:50:00Z,64.78,5, mobile
T002655,C00184,2024-03-26,100.13,2,Web
T002831,C00053,2024-01-11,$136.16,5,in-store
T007225,C00631,2024-09-27,$106.26,2,Mobile
T001111,C00715,2024-12-23,$133.07,3, mobile
T003538,C00101,"December 6, 2024", 189.70 ,4,in-store
T003414,C00368,"December 13, 2024", 55.83 ,3,in-store
T007340,C00189,03/06/2024, 58.52 ,2,web
T006899,C00647,22/02/2024,$74.38,5,Web
T004456,C00851,05/02/2024,$163.30,null,Web
T003559,C00229,10/08/2024,$100.64,5,Mobile
T000286,C00334,2024-02-18,38.17,2, mobile
T004994,C00235,23/07/2024,$63.60,2,Mobile
T000647,C00220,06/01/2024,$140.49,1,web
T001923,C00530,2024-08-07,226.99,2,Web
T005972,C00555,2024-05-17,138.81,3,web
T001601, C00261 ,2024-02-01T08:58:00Z,$147.20,5,In-Store
T006537,C00859,2024-09-20T12:00:00Z,$159.12,1,WEB 
T007269,C00066,2024-09-09T06:45:00Z, 138.29 ,3,In-Store
T002828,C00756,22/09/2024,162.24,5,web
T001122, C00872 ,"October 2, 2024",1.00,3,In-Store
T004105,C00555,2024-01-06T12:52:00Z,139.61,3,web
T000989, C00587 ,"March 21, 2024",109.48,1, mobile
T005351,C00793,"July 24, 2024",193.66,, mobile
T004533,C00576,"May 5, 2024",$131.41,null,WEB 
T004907,C00454,02/04/2024,$145.00,,Web
T007675,C00818,09/10/2024,$115.72,4,In-Store
T003144,C00834,2024-11-25, 47.77 ,2, mobile
T005616,C00073,2024-01-02,44.88,2,Web
T006404,C00444,07/11/2024,83.33,5,in-store
T003444,C00329,"December 24, 2024",$172.37,4,Mobile
T001530,C00196,2024-10-22, 159.13 ,3,in-store
T007429,C00378,2024-08-24T10:52:00Z, 157.37 ,2,in-store
T001869,C00758,13/10/2024, 165.36 ,3,in-store
T000097,C00308,"February 3, 2024", 74.56 ,4,WEB 
T000089,C00670,06/12/2024,174.81,5,Mobile
T006536,C00788,26/11/2024,$73.65,4,in-store
T001349,C00606,2024-08-11T13:11:00Z, 135.44 ,5,WEB 
T003924,C00345,2024-09-15T20:03:00Z,84.27,null,web
T005162,C00254,14/02/2024,151.45,4,In-Store
T002963,C00480,2024-05-27, 181.08 ,4,Web
T001637,C00528,02/11/2024, 158.07 ,4,web
T003832,C00182,2024-11-07,124.42,3,Web
T006541,C00023,2024-03-11,157.69,3,in-store
T003774,C00122,15/03/2024,135.77,N/A,WEB 
T003000,C00095,"February 11, 2024", 144.59 ,4,Web
T003310,C00663,20/04/2024,106.80,3,In-Store
T007417,C00449,2024-12-25,$68.54,2,in-store
T002955,C00737,27/01/2024,$153.53,4,Mobile
T001666,C00735,17/08/2024,83.86,2, mobile
T003337,C00554,"January 17, 2024", 77.80 ,1,in-store
T002626,C00118,2024-08-11T04:42:00Z, 119.30 ,5,Web
T004025,C00499,2024-01-01T09:39:00Z, 207.26 ,4,WEB 
T006743,C00869,22/12/2024, 188.55 ,3,Web
T005417,C00339,23/04/2024, 73.01 ,5,In-Store
T000624,C00536,2024-06-12T11:38:00Z, 224.26 ,2,in-store
T005761,C00808,"November 18, 2024",248.49,3,web
T000011,C00614,06/06/2024,92.06,3,In-Store
T007114,C00074,28/03/2024,$252.46,,in-store
T002853,C00891,06/06/2024,191.38,4,Web
T005902,C00320,"December 24, 2024",43.00,5,Mobile
T002222,C00564,24/08/2024,283.26,3,Mobile
T001411,C00704,22/11/2024,$129.33,1,In-Store
T006602,C00318,"August 13, 2024",$196.41,1,in-store
T005498,C00042,04/08/2024,131.17,4,In-Store
T005366,C00736,23/05/2024,74.95,1,In-Store
T004156,C00231,03/09/2024, 25.31 ,3,in-store
T007947,C00688,"April 20, 2024", 78.32 ,3,in-store
T003732,C00731,2024-05-02,114.09,,web
T003418,C00898,"October 11, 2024", 164.86 ,3,Web
T004039,C00262,2024-09-12,$101.02,4,in-store
T001981, C00889 ,2024-08-19T10:36:00Z,91.96,4,web
T006433,C00857,16/01/2024,$97.65,2,web
T006033,C00475,2024-09-21,$141.91,1,Mobile
T003610,C00804,2024-01-15,$88.01,NA,in-store
T003592,C00583,2024-01-19,103.17,5,WEB 
T005493,C00745,2024-02-16, 80.40 ,1,In-Store
T005272,C00786,2024-11-14T13:22:00Z, 264.41 ,2,in-store
T007165, C00897 ,16/12/2024, 56.09 ,4,in-store
T004013,C00424,2024-07-03T08:25:00Z,$68.09,3,Mobile
T005992,C00400,2024-05-21, 167.78 ,4,In-Store
T002838,C00594,2024-10-05T20:55:00Z,196.52,3,Mobile
T000078,C00316,2024-04-01T04:10:00Z,245.37,5,in-store
T002787,C00073,2024-07-18, 115.86 ,4,Web
T003963,C00142,2024-08-03,$162.33,3,WEB 
T002422, C00257 ,"February 1, 2024",128.97,3, mobile
T007812,C00846,2024-06-04,103.33,2,WEB 
T006936,C00062,2024-09-09, 201.70 ,3,in-store
T002283,C00421,"June 20, 2024",167.81,4, mobile
T002849,C00305,"June 25, 2024", 187.08 ,3,Mobile
T005955,C00662,"July 27, 2024",142.28,  ,web
T001588,C00838,2024-02-13,140.47,1,web
T007177,C00796,2024-12-09T11:06:00Z,$90.73,5,WEB 
T004063,C00126,"February 9, 2024",$122.13,4, mobile
T000799,C00057,2024-08-15,113.27,2,in-store
T007132,C00516,2024-03-05T01:22:00Z, 221.44 ,null,Mobile
T004598,C00460,04/06/2024,145.70,3,in-store
T005697,C00749,2024-11-15T04:21:00Z,$65.97,3,in-store
T001627,C00621,12/02/2024, 171.12 ,3,In-Store
T007180, C00492 ,2024-05-22T16:20:00Z,124.75,5, mobile
T001853,C00050,2024-08-03,$54.42,4,web
T006900,C00833,2024-05-17T01:13:00Z, 136.11 ,1,Mobile
T004894,C00738,2024-11-18T06:15:00Z,214.86,4,Mobile
T004021,C00427,27/11/2024,$62.44,5, mobile
T006465,C00263,09/06/2024, 143.68 ,4,In-Store
T004487,C00147,01/01/2024,1.00,null,Mobile
T002934,C00797,2024-04-25,109.83,5,Web
T006143,C00491,2024-12-18,$162.48,3,in-store
T002073,C00512,2024-02-13T13:24:00Z,$44.20,2,web
T005517,C00254,"October 22, 2024",$81.19,1,WEB 
T001749,C00057,17/02/2024, 147.39 ,2,Web
T003085,C00759,2024-10-16T01:40:00Z,$75.05,4,Web
T002049,C00650,2024-06-01T21:10:00Z, 90.05 ,4,WEB 
T002759,C00300,"March 13, 2024",$128.89,1, mobile
T005647,C00530,"February 9, 2024",45.09,1, mobile
T005220,C00039,2024-06-23,$197.35,2,In-Store
T001659, C00445 ,2024-04-28T05:38:00Z,57.15,4,In-Store
T007045,C00461,2024-11-25, 166.19 ,2,Mobile
T004112,C00276,2024-09-24T05:41:00Z, 173.15 ,2,web
T005787,C00612,2024-02-28T11:56:00Z, 135.52 ,2,Web
T004069,C00551,2024-07-13,163.53,4, mobile
T002002,C00716,2024-06-16T17:10:00Z, 130.54 ,4,Mobile
T000938, C00820 ,2024-01-01T00:42:00Z,$257.40,4,Web
T002499,C00698,2024-01-10,190.53,1,Mobile
T003636, C00839 ,11/09/2024,63.44,1,in-store
T007853,C00058,2024-01-01,$58.22,1, mobile
T002320,C00020,2024-02-14T21:54:00Z,94.05,4,Mobile
T000896,C00231,"September 3, 2024", 32.00 ,5,in-store
T006350,C00209,2024-03-07, 31.10 ,3,In-Store
T000302,C00492,2024-10-03,$90.72,4,web
T003297, C00094 ,"November 18, 2024", 136.18 ,2,in-store
T005876,C00831,"October 24, 2024", 19.88 ,2,Web
T005434,C00220,2024-09-20,131.45,3,Mobile
T001910, C00183 ,2024-10-28,104.08,,In-Store
T002505,C00478,03/11/2024, 53.65 ,1,WEB 
T001877,C00670,27/02/2024, 80.84 ,5, mobile
T000208,C00090,14/02/2024,124.93,3,Mobile
T006836,C00187,"January 1, 2024", 131.22 ,2,WEB 
T003896,C00040,03/04/2024,1.00,2,in-store
T000031, C00608 ,"December 18, 2024",$153.19,4,web
T006924,C00242,2024-11-06, 140.78 ,3,WEB 
T001677,C00826,03/08/2024, 111.71 ,4, mobile
T005039,C00609,2024-03-09T01:07:00Z,125.30,2, mobile
T006468,C00771,27/03/2024,107.64,2,In-Store
T003893,C00866,2024-01-28T18:09:00Z, 244.56 ,5,Mobile
T005358,C00725,2024-06-14T09:03:00Z,181.01,5,Web
T006921,C00722,2024-05-22,100.55,3,web
T005830,C00778,"October 13, 2024",$15.93,5, mobile
T006177,C00202,2024-10-05T01:30:00Z,39.72,4,web
T004603, C00842 ,"March 16, 2024", 97.36 ,1, mobile
T004743,C00879,2024-09-02T04:21:00Z,$237.69,2,In-Store
T003576,C00322,"March 20, 2024", 132.72 ,5,Mobile
